Age,Department,EnvironmentSatisfaction,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
34,Sales,1,Sales Executive,4,7628,0.0582656253166139,False,19,3,2.100594089523173,3,2.827618566731884,3.8962229152188352,0
44,Research & Development,4,Manager,1,16525,0.0,False,16,4,2.8462816825961936,3,7.623514278928336,7.326623900514575,0
34,Sales,4,Sales Executive,3,8485,0.9600812056864868,False,18,3,2.025800113079661,2,1.0001437696845,1.0369628141872789,0
43,Research & Development,4,Laboratory Technician,1,4583,2.0125820788151563,True,13,3,2.969177522902687,3,2.042514355628046,13.000482767496168,0
35,Research & Development,2,Manufacturing Director,2,8391,2.0122630729735973,True,11,3,1.9435890134510652,3,0.0680677167322617,2.032274846425433,0
45,Research & Development,1,Research Director,2,15540,0.9659129282010408,False,11,3,3.186847155404044,3,3.235466150750902,8.89580945850091,0
57,Research & Development,3,Research Director,1,15851,7.51106823332083,False,13,2,2.0163993846968804,3,0.0296215518763948,0.0,0
25,Sales,3,Sales Executive,4,4724,0.0131395942863992,False,14,2,3.8196185795755575,3,0.8898320204831551,0.8904150828106415,0
41,Research & Development,2,Research Director,3,17385,1.009600802974869,False,12,4,0.449082481728546,3,7.317505213749114,8.064200744954732,1
51,Sales,2,Sales Executive,2,8485,8.39061149578774,True,18,3,2.238701059808618,2,6.986872522467339,6.274036199808598,1
40,Sales,2,Sales Executive,2,6494,7.088452052157782,False,12,2,1.9645252946228493,4,0.934486336931576,3.015071738705854,0
39,Sales,1,Sales Executive,2,8800,1.0380372256999602,False,13,4,4.501491224116895,3,7.296105632328931,7.603700314463295,0
23,Research & Development,3,Laboratory Technician,1,1651,0.975086261581995,True,21,3,2.204400339738697,3,0.060071379459403,0.0,1
41,Sales,4,Sales Executive,2,6871,6.644451700300882,False,16,3,2.183620604619492,3,0.0,0.0,0
29,Research & Development,4,Research Scientist,1,2686,4.728611658039387,True,11,3,4.7428256422450366,3,0.0157294057554504,3.746945020755105,1
21,Sales,3,Sales Representative,3,3436,0.9186901541612436,False,11,3,2.3190098478720618,3,0.9959027976230722,1.873570509311483,0
41,Sales,2,Sales Executive,1,8019,1.0092069193498263,False,16,3,2.186165708706244,3,0.0,6.933190648929935,0
25,Research & Development,1,Research Scientist,3,1904,0.989327940227917,False,13,3,4.4873484655349625,3,0.9235385875298942,2.794684159431758,0
29,Research & Development,1,Healthcare Representative,4,8897,1.1227609650160997,False,18,4,0.3704751747968365,4,1.0042246654922686,2.973181026469877,0
28,Research & Development,4,Research Scientist,4,2938,0.9012130443948204,False,12,3,2.0838370438674785,3,2.005279554855606,1.0144489144388438,0
32,Sales,4,Sales Representative,2,2390,1.1515999271291648,True,11,1,2.078715464914792,4,1.9208783346113243,1.7656630090716114,1
31,Sales,2,Sales Executive,3,4348,1.0684145716269915,False,11,1,3.1157619689062104,2,0.0,0.974201428865891,0
40,Research & Development,1,Research Scientist,1,2090,6.537824406589302,False,17,1,1.941512377905099,1,0.0147695907731608,0.0,1
32,Research & Development,1,Research Scientist,3,3408,5.815858583990262,False,13,1,3.130830544000289,2,0.8797235489700541,3.0845678909387337,0
55,Sales,2,Sales Representative,3,2377,1.908651837522584,True,20,4,2.9853894375011865,1,4.073353754462892,4.945136886806038,0
28,Sales,2,Sales Executive,4,7942,0.9803555540307838,False,23,4,3.396746339850082,2,1.0111374349637208,8.977050380797232,1
24,Sales,3,Sales Representative,1,2260,2.8898677838707587,False,13,3,2.76937092807329,3,0.0018401552093071,0.0,0
33,Sales,4,Sales Executive,4,10351,0.8407930435041917,False,10,3,1.8385630347678583,2,7.823404529528943,6.959321641337269,1
36,Research & Development,4,Healthcare Representative,2,8689,1.0156956583164636,False,18,4,2.893969212587726,1,2.8500020214965582,2.86301401046965,0
30,Sales,4,Sales Executive,4,8419,4.248332173968158,False,12,4,2.986275011803148,3,1.1152437908608956,6.494810246683112,0
37,Human Resources,1,Human Resources,2,2613,4.460269505783707,False,13,4,3.073149888157777,3,2.787724671567059,8.588213164284356,0
38,Research & Development,4,Laboratory Technician,4,6734,0.974584839449168,True,15,4,2.0199788553103137,3,4.673580164841598,7.312480633266915,0
37,Sales,4,Sales Executive,4,6457,4.002848359380159,False,14,2,4.600732572323656,3,0.0,0.078255835659915,0
41,Human Resources,4,Manager,3,17930,0.9588767409176524,False,12,2,3.08273330122972,3,2.204183682540233,10.15509263115937,0
23,Research & Development,2,Laboratory Technician,3,2712,0.0578421999646551,False,12,3,1.9181079892870592,3,0.8879952980698057,1.946180028089804,0
34,Sales,2,Sales Executive,3,4670,0.9946009727587796,False,13,1,2.847687482369813,2,0.0,0.9347906133318375,0
55,Research & Development,1,Research Scientist,3,2995,2.1361201602356297,False,20,2,3.8757053968235686,3,0.012914783627952,3.2499421206800974,0
30,Sales,1,Sales Executive,2,5568,4.83817676490384,False,11,1,4.210421406831261,1,0.0100086711789576,0.0,1
59,Research & Development,2,Research Scientist,3,5236,0.0,False,24,1,1.8442626197807637,2,2.2360869170219746,7.904897302180971,0
33,Sales,2,Sales Executive,3,5466,1.0203543520907583,False,19,1,2.8316033735576824,2,1.080951764763654,3.048500022235626,0
52,Sales,4,Sales Executive,1,8183,6.477581517083133,False,20,4,1.9317798455593291,4,7.171265854318532,10.63340938768209,0
35,Research & Development,4,Laboratory Technician,4,2208,0.8932997921445889,False,18,4,2.1995444346272124,3,0.0,1.0030509268490355,0
37,Sales,3,Sales Executive,3,8826,1.0394397914374545,False,14,1,3.150441529200662,4,0.0218980977321887,8.063277276107513,0
56,Sales,1,Sales Executive,4,10086,3.2155450470284417,False,15,4,3.66879576006899,3,1.0967908959025543,0.0,0
35,Sales,2,Sales Executive,3,6810,6.567066282814232,False,14,1,4.453116338681163,3,0.0116671789216331,0.0036241685583272,0
52,Research & Development,4,Manufacturing Director,2,5118,5.095819146739259,False,18,4,3.179075502436669,3,0.8385261116520843,1.900812417280849,0
40,Research & Development,1,Laboratory Technician,3,4686,5.829237462369521,False,14,4,4.421373505054915,3,0.037078076990721,0.0,0
27,Human Resources,1,Human Resources,2,2963,0.9800911570379396,False,13,1,2.203227202041875,3,0.0,0.0005625561160843,1
35,Research & Development,1,Healthcare Representative,3,6092,2.874149305034964,True,15,3,3.999578452531925,3,0.0121271328262795,4.170123726990691,0
29,Sales,4,Sales Representative,2,2122,0.91185975442203,False,13,4,2.035332653685529,3,1.989668446719449,2.0667471585484605,0
38,Research & Development,4,Laboratory Technician,2,2085,3.863457538392849,False,12,3,3.138860741219529,2,6.570631408200186,1.7635627530263485,0
38,Research & Development,1,Manufacturing Director,3,4723,0.0315174468046375,False,11,1,4.572667055194274,3,1.0815013234827424,7.395130866696324,0
33,Sales,1,Sales Executive,2,6324,6.0961384951014645,False,15,2,2.124492752806087,3,0.054079217710501,0.0433052667175259,1
25,Research & Development,1,Laboratory Technician,4,3335,3.9207968290541473,False,11,2,1.7319105000736017,2,0.015608054910001,1.91818041718224,0
33,Research & Development,4,Laboratory Technician,4,2289,0.999296091980952,False,13,2,1.831156615566912,4,1.971207980714132,1.8600451025980949,0
37,Research & Development,4,Healthcare Representative,4,5926,8.045867585447045,False,14,2,2.052861696125328,3,1.0748133247808735,1.986625619322271,0
30,Research & Development,2,Manufacturing Director,1,9469,0.0,False,17,2,1.9910580838135556,3,1.0306958562160893,7.304548636300239,0
25,Human Resources,3,Human Resources,2,2183,0.0789487446144573,True,11,3,2.949074956327356,3,0.9329111350977004,3.9289960018282697,1
39,Research & Development,1,Manufacturing Director,3,5024,0.0021055369559317,False,14,4,1.9216248507359028,1,2.9981313089653434,8.279292942653337,0
29,Sales,3,Sales Executive,1,6584,5.101610648591489,False,15,3,4.624211097845817,2,0.0238265979274053,0.9930444748147604,1
48,Research & Development,1,Manager,4,16815,8.733184530206467,False,23,4,1.1179201644039043,3,7.207765533271445,8.1757776376923,0
56,Sales,3,Manager,4,15064,0.9868947459236044,False,20,3,2.985597907319358,3,2.145169992704921,13.544533915092355,0
39,Sales,3,Sales Executive,2,4415,4.922413540492635,False,20,3,2.932485279187784,3,1.021388853346082,3.7236099548690222,0
30,Research & Development,4,Research Scientist,2,3176,0.0411198795454649,False,14,4,1.938310270846726,2,0.9242075876015062,0.8532204929723883,0
40,Research & Development,2,Laboratory Technician,3,2161,4.156954518881283,False,18,4,4.0603964082335615,3,2.1833342112384013,0.0,0
30,Research & Development,1,Research Director,2,15170,3.2617267114649238,False,10,3,2.876930981391856,4,1.056195258305657,0.0,0
47,Research & Development,3,Research Scientist,1,2415,8.08351887601908,False,13,4,2.9836926332959357,2,6.688727511457394,6.221348019842181,0
28,Sales,4,Sales Executive,3,4631,0.9902326338739916,False,15,1,2.8914951471383,2,0.0,2.0787806661714123,0
49,Sales,2,Sales Representative,3,2945,3.0184816551227187,False,19,1,2.8541862132820826,3,0.0,0.0649659591497212,0
22,Sales,4,Sales Representative,1,2600,0.8975852066557843,False,11,1,2.83117595590382,3,0.0,1.9066776192729276,0
37,Sales,3,Sales Executive,4,7642,1.8995251848586463,False,13,1,2.945111006587992,3,0.8204086810142278,3.26501579838039,0
33,Research & Development,2,Research Scientist,3,2900,1.015675054147024,False,17,1,2.882045008734223,3,0.0,3.829887518920978,0
44,Sales,4,Sales Executive,4,8323,0.8969060380950229,True,17,1,2.9118470768783267,3,6.893318530257421,7.775747134203693,0
27,Research & Development,1,Research Scientist,3,1626,0.99375006855022,False,14,4,1.9966526731292424,1,0.0,0.0,0
36,Research & Development,4,Manufacturing Director,3,9990,0.0093196629610779,False,20,2,1.9323697506133104,3,1.0324073687918904,8.09416368328077,0
48,Research & Development,3,Research Director,4,13411,1.0336464857587044,True,13,4,2.0565456615107465,3,7.703647178702465,8.572843120359243,0
35,Research & Development,2,Laboratory Technician,4,3944,1.0810530265771516,False,19,1,4.048573765569909,2,0.9335941927705868,2.014207907767695,0
33,Research & Development,2,Research Scientist,4,2613,1.1014732454088554,False,12,3,4.322821167681253,2,7.46090147400782,7.958989446169804,0
37,Sales,3,Sales Representative,4,2586,3.090923907233855,True,21,4,2.8854433432447126,2,0.9983142743084202,2.0062784787251853,0
42,Research & Development,2,Laboratory Technician,1,2437,2.775554876220627,False,15,2,4.321642579960253,3,0.9889868919575104,2.0915940289884567,0
40,Research & Development,2,Laboratory Technician,4,2715,3.715412879593279,True,13,3,1.14568375873269,2,0.9866256371071372,0.0,1
35,Sales,4,Sales Executive,4,6933,3.9867190032676594,False,15,2,4.665854025328041,3,0.0,0.0391130992516533,0
35,Sales,4,Sales Executive,4,7767,5.848197963350789,False,14,2,2.071068355730323,3,0.0965267899206431,8.810771396773061,0
29,Sales,2,Sales Representative,1,1903,0.937954414939116,False,16,3,2.0933721411543007,4,0.0162075413536961,0.0038606867446467,1
43,Human Resources,1,Human Resources,4,5827,3.526098030503595,True,10,3,2.910251263711758,3,0.0,2.0562191972791584,0
38,Sales,2,Sales Executive,4,10372,1.12030485040508,False,14,4,3.120846514642025,2,7.342366632847045,7.53705770565149,0
36,Research & Development,2,Research Scientist,1,2816,2.037881844291022,False,11,3,1.990626628665012,3,1.0306560762808752,2.810429839777359,1
50,Research & Development,3,Manager,2,16237,2.9924238179203053,False,16,2,4.371909749416417,3,3.896481073429247,4.086058507249034,0
43,Research & Development,3,Laboratory Technician,2,4859,4.049335866523458,False,14,2,2.7404266635673014,3,0.0,0.0,0
36,Research & Development,2,Research Scientist,4,6388,0.9861654071699067,False,14,2,2.8973640786688346,3,7.863559623947875,7.595856421974938,0
28,Research & Development,3,Research Scientist,2,2696,1.2296074061850242,True,12,2,1.878172136968589,2,1.008402284132797,2.1443744197866783,0
45,Research & Development,3,Healthcare Representative,3,10801,2.9543558428723564,False,22,4,3.1529616904287265,2,7.383110361059572,3.935975975290922,0
50,Research & Development,4,Research Director,3,16254,0.9291479718985678,True,16,3,4.761783633206736,3,0.0097199617225793,9.145799235099792,0
53,Research & Development,2,Healthcare Representative,4,7110,2.9632708082553028,False,16,3,1.9328713966371895,3,0.8124715695203424,1.8207575424575109,0
31,Research & Development,3,Research Scientist,4,4037,8.249972804903116,True,23,3,0.4386258244223004,3,0.0,1.815291897802783,0
34,Sales,1,Sales Executive,2,6857,5.8514772189015964,False,15,2,1.8427027870206851,3,0.0,0.0,1
48,Sales,3,Sales Executive,4,9120,2.246998405109242,True,19,3,2.9804227802064016,3,0.8951379370480116,2.103391821592748,0
33,Research & Development,4,Laboratory Technician,3,4337,0.0,False,16,3,1.827181991767575,3,4.117844335661648,2.820001423179062,0
42,Research & Development,2,Manufacturing Director,1,6454,2.1792164506541067,True,16,2,3.1053509962733243,3,0.0,0.059778497128879,0
40,Research & Development,3,Laboratory Technician,4,2235,1.052908625294486,False,11,3,3.0529044458980485,3,2.175323334779137,1.0477180033289886,0
28,Sales,4,Sales Executive,4,5052,2.951571654743584,False,20,2,3.1065938853808848,3,0.0476223074734318,0.0291095415437005,0
19,Research & Development,1,Research Scientist,2,1869,0.9563155199515232,True,26,2,1.9412515800468888,3,0.0,0.0463055778892556,1
37,Sales,4,Sales Executive,4,3832,0.0,False,19,1,2.0844572836927098,3,0.0329531286063902,4.81086494694056,0
34,Research & Development,2,Manufacturing Director,1,10406,0.0,False,18,2,1.946051701662952,3,1.0769725961953336,7.616751915197394,0
47,Human Resources,3,Human Resources,3,10197,4.3132650106318335,False,20,3,2.082710906238168,4,0.0,2.603531528112779,0
24,Research & Development,1,Research Scientist,2,2342,1.0561813063482144,False,13,4,0.9597275544685973,3,0.8740235837967814,1.99298352150934,0
20,Sales,3,Sales Representative,3,2151,0.9560871430493748,False,12,4,2.993646935841711,2,0.0387373783196982,2.14766602703055,1
44,Sales,1,Sales Executive,1,13872,2.171102244601808,False,12,4,4.405041609794949,3,2.152914555687353,7.942463535705758,0
25,Research & Development,4,Laboratory Technician,2,2241,1.082543995691145,False,12,1,3.063364618137601,1,0.0232429991382104,0.0,1
28,Research & Development,2,Manager,1,12235,1.024346139100563,True,24,4,2.143530062134152,3,0.0679193613576253,7.750287180307241,0
33,Sales,4,Sales Executive,4,6679,1.0634867594146027,False,23,3,4.490882730616618,3,1.154373443039056,4.14758397582294,0
49,Research & Development,4,Manufacturing Director,2,13221,3.233473284562588,False,17,2,1.0637854187206743,2,0.0,2.7450498252264186,0
39,Research & Development,2,Laboratory Technician,4,3085,2.7617690829364023,False,11,2,3.1967521058335344,3,0.0,0.0268196428006273,0
56,Sales,1,Sales Executive,4,10392,3.163436782598443,False,14,4,3.65469395547634,3,1.1045039182246488,0.0037361525307688,0
28,Research & Development,3,Manufacturing Director,1,7886,0.9269681373739026,False,11,4,3.161676214467304,3,0.0,6.642698180548676,0
31,Sales,1,Sales Executive,1,8210,0.0,True,17,1,3.076087229653104,3,0.0045673510299303,2.964577580531381,1
46,Research & Development,4,Research Director,4,15798,8.047799353282791,False,17,4,0.5539745235229953,3,1.92906318197728,1.951718940681552,0
53,Research & Development,4,Research Scientist,3,4960,2.794969861928196,False,11,4,4.123249199915614,2,0.0,2.9445683011777413,0
28,Research & Development,3,Research Scientist,4,2384,1.0498835626538856,True,13,3,3.0220045653313674,2,0.0,1.010039188183134,1
44,Research & Development,3,Research Scientist,3,2885,2.803079388781841,False,23,2,0.9190007776037714,2,3.198838924848698,3.1298342227069944,0
32,Research & Development,2,Healthcare Representative,3,6219,3.4089158677345504,False,11,4,1.8362677563451364,3,3.9311875263951856,2.7045024470227124,0
28,Research & Development,4,Laboratory Technician,1,4070,1.0227860171178829,False,11,1,3.093886093458001,3,0.0,6.662452668060904,0
33,Sales,2,Sales Executive,3,5857,0.9386284814114798,False,14,2,1.8684985110257248,2,0.0076940952192307,9.427900097725434,0
55,Research & Development,4,Manager,3,16269,2.804504527341039,False,17,2,4.552665454031734,3,4.258901854783942,7.347394050975557,0
38,Sales,2,Sales Executive,2,4377,2.1794852456455347,False,12,2,4.491534625967108,4,0.979287603590322,2.043864725763568,0
40,Research & Development,4,Laboratory Technician,1,2357,7.284926793511955,True,19,4,1.896577179169111,1,1.883935364736627,2.0403767134118214,1
42,Research & Development,3,Laboratory Technician,3,3283,3.072584292745365,False,13,4,4.465916529991313,3,0.0,2.917958189902233,0
